Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Match,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,abstract,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,contents,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,editor,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,shortName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,affiliation,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,date,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,communications,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,address,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,collection,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,school,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,note,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,language,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,url,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,chapters,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,edition,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,day,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,firstName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,endPage,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,journal,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,number,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,copyright,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,description,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,volume,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,reviewed,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,pages,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,first,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,lastName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,contributor,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,city,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,keywords,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,author,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,location,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,name,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,country,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,isbn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,rest,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,month,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,contract,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,organizer,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,firstPublished,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,type,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,humanCreator,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,howPublished,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,event,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,institution,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,annote,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,numberOrVolume,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,lccn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,proceedings,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,organization,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,name,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,mrNumber,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,book,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,chapter,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,year,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,articles,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,price,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,parts,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,series,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,issn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,periodicity,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,isPartOf,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,title,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,startPage,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,publisher,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,directors,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,creator,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,state,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,address,size,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,date,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,issue,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,key,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,abstract,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,contents,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,editor,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,shortName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,affiliation,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,date,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,communications,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,address,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,collection,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,school,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,note,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,language,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,url,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,chapters,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,edition,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,day,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,firstName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,endPage,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,journal,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,number,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,copyright,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,description,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,volume,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,reviewed,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,pages,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,first,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,lastName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,contributor,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,city,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,keywords,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,author,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,location,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,name,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,country,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,isbn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,rest,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,month,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,contract,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,organizer,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,firstPublished,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,type,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,humanCreator,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,howPublished,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,event,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,institution,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,annote,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,numberOrVolume,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,lccn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,proceedings,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,organization,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,name,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,mrNumber,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,book,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,chapter,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,year,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,articles,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,price,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,parts,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,series,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,issn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,periodicity,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,isPartOf,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,title,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,startPage,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,publisher,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,directors,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,creator,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,state,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,date,size,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,date,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,issue,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,key,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,abstract,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,contents,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,editor,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,shortName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,affiliation,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,date,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,communications,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,address,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,collection,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,school,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,note,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,language,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,url,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,chapters,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,edition,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,day,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,firstName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,endPage,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,journal,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,number,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,copyright,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,description,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,volume,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,reviewed,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,pages,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,first,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,lastName,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,contributor,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,city,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,keywords,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,author,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,location,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,name,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,country,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,isbn,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,rest,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,month,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,contract,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,organizer,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,firstPublished,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,url,type,List,Part,Thing/List/PersonList,Thing/Reference/Part/InProceedings,0,Property
